GPU available:  True
cuda
(100, 8192)
(100, 8192)
20086
noise sigs:  [0.01   0.2575 0.505  0.7525 1.    ]
Noise Sigma:  0.01
Creating datasets...
Start training...
Epoch [1/250], Train Loss: 0.6933, Validation Loss: 0.6907
Epoch [155/250], Train Loss: 0.0012, Validation Loss: 0.0016
Epoch [156/250], Train Loss: 0.0011, Validation Loss: 0.0017
Epoch [157/250], Train Loss: 0.0019, Validation Loss: 0.0018
Epoch [158/250], Train Loss: 0.0011, Validation Loss: 0.0022
Epoch [159/250], Train Loss: 0.0012, Validation Loss: 0.0017
Epoch [160/250], Train Loss: 0.0010, Validation Loss: 0.0017
Epoch [161/250], Train Loss: 0.0011, Validation Loss: 0.0016
Epoch [162/250], Train Loss: 0.0012, Validation Loss: 0.0015
Epoch [163/250], Train Loss: 0.0009, Validation Loss: 0.0018
Epoch [164/250], Train Loss: 0.0011, Validation Loss: 0.0017
Epoch [165/250], Train Loss: 0.0011, Validation Loss: 0.0017
Epoch [166/250], Train Loss: 0.0012, Validation Loss: 0.0017
Epoch [167/250], Train Loss: 0.0009, Validation Loss: 0.0016
Epoch [168/250], Train Loss: 0.0009, Validation Loss: 0.0019
Epoch [169/250], Train Loss: 0.0011, Validation Loss: 0.0016
Epoch [170/250], Train Loss: 0.0008, Validation Loss: 0.0015
Epoch [171/250], Train Loss: 0.0009, Validation Loss: 0.0015
Epoch [172/250], Train Loss: 0.0009, Validation Loss: 0.0016
Epoch [173/250], Train Loss: 0.0012, Validation Loss: 0.0017
Epoch [174/250], Train Loss: 0.0010, Validation Loss: 0.0016
Epoch [175/250], Train Loss: 0.0009, Validation Loss: 0.0015
Epoch [176/250], Train Loss: 0.0009, Validation Loss: 0.0020
Epoch [177/250], Train Loss: 0.0010, Validation Loss: 0.0016
Epoch [178/250], Train Loss: 0.0009, Validation Loss: 0.0016
Epoch [179/250], Train Loss: 0.0011, Validation Loss: 0.0016
Epoch [180/250], Train Loss: 0.0008, Validation Loss: 0.0017
Epoch [181/250], Train Loss: 0.0009, Validation Loss: 0.0016
Epoch [182/250], Train Loss: 0.0010, Validation Loss: 0.0015
Epoch [183/250], Train Loss: 0.0010, Validation Loss: 0.0014
Epoch [184/250], Train Loss: 0.0008, Validation Loss: 0.0017
Epoch [185/250], Train Loss: 0.0009, Validation Loss: 0.0016
Epoch [186/250], Train Loss: 0.0009, Validation Loss: 0.0022
Epoch [187/250], Train Loss: 0.0009, Validation Loss: 0.0015
Epoch [188/250], Train Loss: 0.0008, Validation Loss: 0.0016
Epoch [189/250], Train Loss: 0.0010, Validation Loss: 0.0015
Epoch [190/250], Train Loss: 0.0009, Validation Loss: 0.0016
Epoch [191/250], Train Loss: 0.0009, Validation Loss: 0.0016
Epoch [192/250], Train Loss: 0.0009, Validation Loss: 0.0018
Epoch [193/250], Train Loss: 0.0009, Validation Loss: 0.0016
Epoch [194/250], Train Loss: 0.0010, Validation Loss: 0.0015
Epoch [195/250], Train Loss: 0.0012, Validation Loss: 0.0022
Epoch [196/250], Train Loss: 0.0009, Validation Loss: 0.0016
Epoch [197/250], Train Loss: 0.0009, Validation Loss: 0.0014
Epoch [198/250], Train Loss: 0.0009, Validation Loss: 0.0015
Epoch [199/250], Train Loss: 0.0010, Validation Loss: 0.0022
Epoch [200/250], Train Loss: 0.0009, Validation Loss: 0.0017
Epoch [201/250], Train Loss: 0.0010, Validation Loss: 0.0013
Epoch [202/250], Train Loss: 0.0009, Validation Loss: 0.0011
Epoch [203/250], Train Loss: 0.0009, Validation Loss: 0.0014
Epoch [204/250], Train Loss: 0.0011, Validation Loss: 0.0016
Epoch [205/250], Train Loss: 0.0010, Validation Loss: 0.0014
Epoch [206/250], Train Loss: 0.0008, Validation Loss: 0.0015
Epoch [207/250], Train Loss: 0.0008, Validation Loss: 0.0016
Epoch [208/250], Train Loss: 0.0009, Validation Loss: 0.0012
Epoch [209/250], Train Loss: 0.0009, Validation Loss: 0.0014
Epoch [210/250], Train Loss: 0.0009, Validation Loss: 0.0013
Epoch [211/250], Train Loss: 0.0008, Validation Loss: 0.0013
Epoch [212/250], Train Loss: 0.0009, Validation Loss: 0.0015
Epoch [213/250], Train Loss: 0.0010, Validation Loss: 0.0013
Epoch [214/250], Train Loss: 0.0008, Validation Loss: 0.0015
Epoch [215/250], Train Loss: 0.0008, Validation Loss: 0.0014
Epoch [216/250], Train Loss: 0.0008, Validation Loss: 0.0013
Epoch [217/250], Train Loss: 0.0009, Validation Loss: 0.0013
Epoch [218/250], Train Loss: 0.0008, Validation Loss: 0.0013
Epoch [219/250], Train Loss: 0.0013, Validation Loss: 0.0016
Epoch [220/250], Train Loss: 0.0007, Validation Loss: 0.0015
Epoch [221/250], Train Loss: 0.0007, Validation Loss: 0.0014
Epoch [222/250], Train Loss: 0.0010, Validation Loss: 0.0012
Epoch [223/250], Train Loss: 0.0008, Validation Loss: 0.0013
Epoch [224/250], Train Loss: 0.0009, Validation Loss: 0.0013
Epoch [225/250], Train Loss: 0.0009, Validation Loss: 0.0014
Epoch [226/250], Train Loss: 0.0007, Validation Loss: 0.0014
Epoch [227/250], Train Loss: 0.0008, Validation Loss: 0.0012
Epoch [228/250], Train Loss: 0.0007, Validation Loss: 0.0012
Epoch [229/250], Train Loss: 0.0007, Validation Loss: 0.0013
Epoch [230/250], Train Loss: 0.0009, Validation Loss: 0.0013
Epoch [231/250], Train Loss: 0.0007, Validation Loss: 0.0013
Epoch [232/250], Train Loss: 0.0007, Validation Loss: 0.0013
Epoch [233/250], Train Loss: 0.0007, Validation Loss: 0.0012
Epoch [234/250], Train Loss: 0.0007, Validation Loss: 0.0013
Epoch [235/250], Train Loss: 0.0007, Validation Loss: 0.0012
Epoch [236/250], Train Loss: 0.0008, Validation Loss: 0.0011
Epoch [237/250], Train Loss: 0.0007, Validation Loss: 0.0015
Epoch [238/250], Train Loss: 0.0008, Validation Loss: 0.0013
Epoch [239/250], Train Loss: 0.0008, Validation Loss: 0.0014
Epoch [240/250], Train Loss: 0.0007, Validation Loss: 0.0012
Epoch [241/250], Train Loss: 0.0010, Validation Loss: 0.0014
Epoch [242/250], Train Loss: 0.0010, Validation Loss: 0.0012
Epoch [243/250], Train Loss: 0.0007, Validation Loss: 0.0013
Epoch [244/250], Train Loss: 0.0007, Validation Loss: 0.0012
Epoch [245/250], Train Loss: 0.0007, Validation Loss: 0.0013
Epoch [246/250], Train Loss: 0.0007, Validation Loss: 0.0011
Epoch [247/250], Train Loss: 0.0006, Validation Loss: 0.0016
Epoch [248/250], Train Loss: 0.0009, Validation Loss: 0.0026
Epoch [249/250], Train Loss: 0.0052, Validation Loss: 0.0036
Epoch [250/250], Train Loss: 0.0028, Validation Loss: 0.0026

Finished Training in 78.9

Noise Sigma:  0.505
Creating datasets...
Start training...
Epoch [1/250], Train Loss: 0.3638, Validation Loss: 0.2463
Epoch [2/250], Train Loss: 0.2520, Validation Loss: 0.1962
Epoch [3/250], Train Loss: 0.1627, Validation Loss: 0.1890
Epoch [4/250], Train Loss: 0.1422, Validation Loss: 0.1352
Epoch [5/250], Train Loss: 0.1314, Validation Loss: 0.1237
Epoch [6/250], Train Loss: 0.1012, Validation Loss: 0.1042
Epoch [7/250], Train Loss: 0.1066, Validation Loss: 0.1129
Epoch [8/250], Train Loss: 0.1075, Validation Loss: 0.1024
Epoch [9/250], Train Loss: 0.1028, Validation Loss: 0.0856
Epoch [10/250], Train Loss: 0.0879, Validation Loss: 0.0804
Epoch [11/250], Train Loss: 0.0836, Validation Loss: 0.0843
Epoch [12/250], Train Loss: 0.0718, Validation Loss: 0.0655
Epoch [13/250], Train Loss: 0.0839, Validation Loss: 0.0757
Epoch [14/250], Train Loss: 0.0649, Validation Loss: 0.0647
Epoch [15/250], Train Loss: 0.0562, Validation Loss: 0.0530
Epoch [16/250], Train Loss: 0.0621, Validation Loss: 0.0728
Epoch [17/250], Train Loss: 0.0732, Validation Loss: 0.1035
Epoch [18/250], Train Loss: 0.1022, Validation Loss: 0.0841
Epoch [19/250], Train Loss: 0.0803, Validation Loss: 0.0777
Epoch [20/250], Train Loss: 0.0640, Validation Loss: 0.0515
Epoch [21/250], Train Loss: 0.0535, Validation Loss: 0.0515
Epoch [22/250], Train Loss: 0.0395, Validation Loss: 0.0461
Epoch [23/250], Train Loss: 0.0549, Validation Loss: 0.0481
Epoch [24/250], Train Loss: 0.0492, Validation Loss: 0.0513
Epoch [25/250], Train Loss: 0.0505, Validation Loss: 0.0508
Epoch [26/250], Train Loss: 0.0469, Validation Loss: 0.0350
Epoch [27/250], Train Loss: 0.0380, Validation Loss: 0.0438
Epoch [28/250], Train Loss: 0.0350, Validation Loss: 0.0418
Epoch [29/250], Train Loss: 0.0486, Validation Loss: 0.0350
Epoch [30/250], Train Loss: 0.0349, Validation Loss: 0.0401
Epoch [31/250], Train Loss: 0.0423, Validation Loss: 0.0431
Epoch [32/250], Train Loss: 0.0396, Validation Loss: 0.0490
Epoch [33/250], Train Loss: 0.0327, Validation Loss: 0.0338
Epoch [34/250], Train Loss: 0.0444, Validation Loss: 0.0436
Epoch [35/250], Train Loss: 0.0403, Validation Loss: 0.0335
Epoch [36/250], Train Loss: 0.0368, Validation Loss: 0.0508
Epoch [37/250], Train Loss: 0.0483, Validation Loss: 0.0567
Epoch [38/250], Train Loss: 0.0430, Validation Loss: 0.0350
Epoch [39/250], Train Loss: 0.0371, Validation Loss: 0.0359
Epoch [40/250], Train Loss: 0.0294, Validation Loss: 0.0419
Epoch [41/250], Train Loss: 0.0443, Validation Loss: 0.0511
Epoch [42/250], Train Loss: 0.0491, Validation Loss: 0.0457
Epoch [43/250], Train Loss: 0.0411, Validation Loss: 0.0567
Epoch [44/250], Train Loss: 0.0357, Validation Loss: 0.0249
Epoch [45/250], Train Loss: 0.0275, Validation Loss: 0.0370
Epoch [46/250], Train Loss: 0.0241, Validation Loss: 0.0289
Epoch [47/250], Train Loss: 0.0309, Validation Loss: 0.0240
Epoch [48/250], Train Loss: 0.0300, Validation Loss: 0.0431
Epoch [49/250], Train Loss: 0.0279, Validation Loss: 0.0237
Epoch [50/250], Train Loss: 0.0232, Validation Loss: 0.0220
Epoch [51/250], Train Loss: 0.0318, Validation Loss: 0.0320
Epoch [52/250], Train Loss: 0.0296, Validation Loss: 0.0285
Epoch [53/250], Train Loss: 0.0248, Validation Loss: 0.0251
Epoch [54/250], Train Loss: 0.0296, Validation Loss: 0.0221
Epoch [55/250], Train Loss: 0.0271, Validation Loss: 0.0364
Epoch [56/250], Train Loss: 0.0370, Validation Loss: 0.0298
Epoch [57/250], Train Loss: 0.0189, Validation Loss: 0.0340
Epoch [58/250], Train Loss: 0.0273, Validation Loss: 0.0296
Epoch [59/250], Train Loss: 0.0236, Validation Loss: 0.0264
Epoch [60/250], Train Loss: 0.0229, Validation Loss: 0.0229
Epoch [61/250], Train Loss: 0.0323, Validation Loss: 0.0285
Epoch [62/250], Train Loss: 0.0286, Validation Loss: 0.0425
Epoch [63/250], Train Loss: 0.0336, Validation Loss: 0.0199
Epoch [64/250], Train Loss: 0.0229, Validation Loss: 0.0256
Epoch [65/250], Train Loss: 0.0176, Validation Loss: 0.0322
Epoch [66/250], Train Loss: 0.0251, Validation Loss: 0.0233
Epoch [67/250], Train Loss: 0.0179, Validation Loss: 0.0218
Epoch [68/250], Train Loss: 0.0220, Validation Loss: 0.0179
Epoch [69/250], Train Loss: 0.0204, Validation Loss: 0.0179
Epoch [70/250], Train Loss: 0.0243, Validation Loss: 0.0213
Epoch [71/250], Train Loss: 0.0219, Validation Loss: 0.0218
Epoch [72/250], Train Loss: 0.0251, Validation Loss: 0.0203
Epoch [73/250], Train Loss: 0.0253, Validation Loss: 0.0186
Epoch [74/250], Train Loss: 0.0144, Validation Loss: 0.0173
Epoch [75/250], Train Loss: 0.0247, Validation Loss: 0.0166
Epoch [76/250], Train Loss: 0.0152, Validation Loss: 0.0187
Epoch [77/250], Train Loss: 0.0230, Validation Loss: 0.0213
Epoch [78/250], Train Loss: 0.0301, Validation Loss: 0.0270
Epoch [79/250], Train Loss: 0.0187, Validation Loss: 0.0167
Epoch [80/250], Train Loss: 0.0222, Validation Loss: 0.0184
Epoch [81/250], Train Loss: 0.0141, Validation Loss: 0.0217
Epoch [82/250], Train Loss: 0.0148, Validation Loss: 0.0225
Epoch [83/250], Train Loss: 0.0114, Validation Loss: 0.0120
Epoch [84/250], Train Loss: 0.0121, Validation Loss: 0.0151
Epoch [85/250], Train Loss: 0.0130, Validation Loss: 0.0207
Epoch [86/250], Train Loss: 0.0118, Validation Loss: 0.0154
Epoch [87/250], Train Loss: 0.0115, Validation Loss: 0.0153
Epoch [88/250], Train Loss: 0.0126, Validation Loss: 0.0136
Epoch [89/250], Train Loss: 0.0137, Validation Loss: 0.0135
Epoch [90/250], Train Loss: 0.0099, Validation Loss: 0.0202
Epoch [91/250], Train Loss: 0.0106, Validation Loss: 0.0173
Epoch [92/250], Train Loss: 0.0168, Validation Loss: 0.0124
Epoch [93/250], Train Loss: 0.0108, Validation Loss: 0.0127
Epoch [94/250], Train Loss: 0.0108, Validation Loss: 0.0228
Epoch [95/250], Train Loss: 0.0134, Validation Loss: 0.0143
Epoch [96/250], Train Loss: 0.0162, Validation Loss: 0.0191
Epoch [97/250], Train Loss: 0.0088, Validation Loss: 0.0307
Epoch [98/250], Train Loss: 0.0284, Validation Loss: 0.0167
Epoch [99/250], Train Loss: 0.0105, Validation Loss: 0.0223
Epoch [100/250], Train Loss: 0.0131, Validation Loss: 0.0216
Epoch [101/250], Train Loss: 0.0145, Validation Loss: 0.0326
Epoch [102/250], Train Loss: 0.0208, Validation Loss: 0.0149
Epoch [103/250], Train Loss: 0.0132, Validation Loss: 0.0289
Epoch [104/250], Train Loss: 0.0169, Validation Loss: 0.0116
Epoch [105/250], Train Loss: 0.0115, Validation Loss: 0.0176
Epoch [106/250], Train Loss: 0.0174, Validation Loss: 0.0195
Epoch [107/250], Train Loss: 0.0085, Validation Loss: 0.0209
Epoch [108/250], Train Loss: 0.0095, Validation Loss: 0.0188
Epoch [109/250], Train Loss: 0.0192, Validation Loss: 0.0131
Epoch [110/250], Train Loss: 0.0088, Validation Loss: 0.0306
Epoch [111/250], Train Loss: 0.0120, Validation Loss: 0.0176
Epoch [112/250], Train Loss: 0.0081, Validation Loss: 0.0162
Epoch [113/250], Train Loss: 0.0102, Validation Loss: 0.0130
Epoch [114/250], Train Loss: 0.0078, Validation Loss: 0.0188
Epoch [115/250], Train Loss: 0.0078, Validation Loss: 0.0191
Epoch [116/250], Train Loss: 0.0152, Validation Loss: 0.0159
Epoch [117/250], Train Loss: 0.0080, Validation Loss: 0.0168
Epoch [118/250], Train Loss: 0.0084, Validation Loss: 0.0150
Epoch [119/250], Train Loss: 0.0079, Validation Loss: 0.0091
Epoch [120/250], Train Loss: 0.0062, Validation Loss: 0.0122
Epoch [121/250], Train Loss: 0.0135, Validation Loss: 0.0118
Epoch [122/250], Train Loss: 0.0093, Validation Loss: 0.0145
Epoch [123/250], Train Loss: 0.0080, Validation Loss: 0.0157
Epoch [124/250], Train Loss: 0.0101, Validation Loss: 0.0157
Epoch [125/250], Train Loss: 0.0083, Validation Loss: 0.0121
Epoch [126/250], Train Loss: 0.0075, Validation Loss: 0.0105
Epoch [127/250], Train Loss: 0.0062, Validation Loss: 0.0086
Epoch [128/250], Train Loss: 0.0129, Validation Loss: 0.0110
Epoch [129/250], Train Loss: 0.0118, Validation Loss: 0.0103
Epoch [130/250], Train Loss: 0.0132, Validation Loss: 0.0132
Epoch [131/250], Train Loss: 0.0188, Validation Loss: 0.0127
Epoch [132/250], Train Loss: 0.0079, Validation Loss: 0.0137
Epoch [133/250], Train Loss: 0.0089, Validation Loss: 0.0114
Epoch [134/250], Train Loss: 0.0136, Validation Loss: 0.0136
Epoch [135/250], Train Loss: 0.0110, Validation Loss: 0.0161
Epoch [136/250], Train Loss: 0.0102, Validation Loss: 0.0127
Epoch [137/250], Train Loss: 0.0070, Validation Loss: 0.0091
Epoch [138/250], Train Loss: 0.0063, Validation Loss: 0.0109
Epoch [139/250], Train Loss: 0.0082, Validation Loss: 0.0125
Epoch [140/250], Train Loss: 0.0049, Validation Loss: 0.0093
Epoch [141/250], Train Loss: 0.0054, Validation Loss: 0.0057
Epoch [142/250], Train Loss: 0.0063, Validation Loss: 0.0097
Epoch [143/250], Train Loss: 0.0067, Validation Loss: 0.0078
Epoch [144/250], Train Loss: 0.0072, Validation Loss: 0.0085
Epoch [145/250], Train Loss: 0.0089, Validation Loss: 0.0090
Epoch [146/250], Train Loss: 0.0047, Validation Loss: 0.0110
Epoch [147/250], Train Loss: 0.0053, Validation Loss: 0.0098
Epoch [148/250], Train Loss: 0.0072, Validation Loss: 0.0073
Epoch [149/250], Train Loss: 0.0100, Validation Loss: 0.0099
Epoch [150/250], Train Loss: 0.0064, Validation Loss: 0.0090
Epoch [151/250], Train Loss: 0.0077, Validation Loss: 0.0137
Epoch [152/250], Train Loss: 0.0058, Validation Loss: 0.0133
Epoch [153/250], Train Loss: 0.0066, Validation Loss: 0.0089
Epoch [154/250], Train Loss: 0.0086, Validation Loss: 0.0089
Epoch [155/250], Train Loss: 0.0058, Validation Loss: 0.0134
Epoch [156/250], Train Loss: 0.0050, Validation Loss: 0.0132
Epoch [157/250], Train Loss: 0.0070, Validation Loss: 0.0122
Epoch [158/250], Train Loss: 0.0123, Validation Loss: 0.0075
Epoch [159/250], Train Loss: 0.0080, Validation Loss: 0.0105
Epoch [160/250], Train Loss: 0.0068, Validation Loss: 0.0116
Epoch [161/250], Train Loss: 0.0059, Validation Loss: 0.0090
Epoch [162/250], Train Loss: 0.0071, Validation Loss: 0.0095
Epoch [163/250], Train Loss: 0.0043, Validation Loss: 0.0102
Epoch [164/250], Train Loss: 0.0084, Validation Loss: 0.0136
Epoch [165/250], Train Loss: 0.0104, Validation Loss: 0.0073
Epoch [166/250], Train Loss: 0.0076, Validation Loss: 0.0165
Epoch [167/250], Train Loss: 0.0068, Validation Loss: 0.0111
Epoch [168/250], Train Loss: 0.0054, Validation Loss: 0.0117
Epoch [169/250], Train Loss: 0.0079, Validation Loss: 0.0105
Epoch [170/250], Train Loss: 0.0095, Validation Loss: 0.0121
Epoch [171/250], Train Loss: 0.0059, Validation Loss: 0.0087
Epoch [172/250], Train Loss: 0.0066, Validation Loss: 0.0087
Epoch [173/250], Train Loss: 0.0057, Validation Loss: 0.0086
Epoch [174/250], Train Loss: 0.0066, Validation Loss: 0.0126
Epoch [175/250], Train Loss: 0.0074, Validation Loss: 0.0057
Epoch [176/250], Train Loss: 0.0049, Validation Loss: 0.0060
Epoch [177/250], Train Loss: 0.0059, Validation Loss: 0.0072
Epoch [178/250], Train Loss: 0.0057, Validation Loss: 0.0094
Epoch [179/250], Train Loss: 0.0052, Validation Loss: 0.0084
Epoch [180/250], Train Loss: 0.0056, Validation Loss: 0.0088
Epoch [181/250], Train Loss: 0.0057, Validation Loss: 0.0089
Epoch [182/250], Train Loss: 0.0049, Validation Loss: 0.0086
Epoch [183/250], Train Loss: 0.0058, Validation Loss: 0.0060
Epoch [184/250], Train Loss: 0.0056, Validation Loss: 0.0072
Epoch [185/250], Train Loss: 0.0092, Validation Loss: 0.0127
Epoch [186/250], Train Loss: 0.0076, Validation Loss: 0.0065
Epoch [187/250], Train Loss: 0.0046, Validation Loss: 0.0108
Epoch [188/250], Train Loss: 0.0089, Validation Loss: 0.0076
Epoch [189/250], Train Loss: 0.0093, Validation Loss: 0.0467
Epoch [190/250], Train Loss: 0.0473, Validation Loss: 0.0208
Epoch [191/250], Train Loss: 0.0180, Validation Loss: 0.0162
Epoch [192/250], Train Loss: 0.0100, Validation Loss: 0.0080
Epoch [193/250], Train Loss: 0.0115, Validation Loss: 0.0185
Epoch [194/250], Train Loss: 0.0094, Validation Loss: 0.0107
Epoch [195/250], Train Loss: 0.0092, Validation Loss: 0.0080
Epoch [196/250], Train Loss: 0.0070, Validation Loss: 0.0156
Epoch [197/250], Train Loss: 0.0092, Validation Loss: 0.0112
Epoch [198/250], Train Loss: 0.0066, Validation Loss: 0.0085
Epoch [199/250], Train Loss: 0.0055, Validation Loss: 0.0108
Epoch [200/250], Train Loss: 0.0059, Validation Loss: 0.0119
Epoch [201/250], Train Loss: 0.0105, Validation Loss: 0.0126
Epoch [202/250], Train Loss: 0.0082, Validation Loss: 0.0165
Epoch [203/250], Train Loss: 0.0059, Validation Loss: 0.0090
Epoch [204/250], Train Loss: 0.0070, Validation Loss: 0.0137
Epoch [205/250], Train Loss: 0.0049, Validation Loss: 0.0097
Epoch [206/250], Train Loss: 0.0069, Validation Loss: 0.0084
Epoch [207/250], Train Loss: 0.0048, Validation Loss: 0.0154
Epoch [208/250], Train Loss: 0.0190, Validation Loss: 0.0159
Epoch [209/250], Train Loss: 0.0055, Validation Loss: 0.0092
Epoch [210/250], Train Loss: 0.0119, Validation Loss: 0.0116
Epoch [211/250], Train Loss: 0.0090, Validation Loss: 0.0080
Epoch [212/250], Train Loss: 0.0055, Validation Loss: 0.0097
Epoch [213/250], Train Loss: 0.0065, Validation Loss: 0.0109
Epoch [214/250], Train Loss: 0.0050, Validation Loss: 0.0098
Epoch [215/250], Train Loss: 0.0061, Validation Loss: 0.0099
Epoch [216/250], Train Loss: 0.0061, Validation Loss: 0.0073
Epoch [217/250], Train Loss: 0.0047, Validation Loss: 0.0069
Epoch [218/250], Train Loss: 0.0064, Validation Loss: 0.0068
Epoch [219/250], Train Loss: 0.0047, Validation Loss: 0.0104
Epoch [220/250], Train Loss: 0.0073, Validation Loss: 0.0097
Epoch [221/250], Train Loss: 0.0084, Validation Loss: 0.0067
Epoch [222/250], Train Loss: 0.0055, Validation Loss: 0.0078
Epoch [223/250], Train Loss: 0.0070, Validation Loss: 0.0090
Epoch [224/250], Train Loss: 0.0049, Validation Loss: 0.0072
Epoch [225/250], Train Loss: 0.0048, Validation Loss: 0.0094
Epoch [226/250], Train Loss: 0.0045, Validation Loss: 0.0090
Epoch [227/250], Train Loss: 0.0038, Validation Loss: 0.0113
Epoch [228/250], Train Loss: 0.0050, Validation Loss: 0.0091
Epoch [229/250], Train Loss: 0.0042, Validation Loss: 0.0112
Epoch [230/250], Train Loss: 0.0071, Validation Loss: 0.0062
Epoch [231/250], Train Loss: 0.0088, Validation Loss: 0.0068
Epoch [232/250], Train Loss: 0.0060, Validation Loss: 0.0150
Epoch [233/250], Train Loss: 0.0044, Validation Loss: 0.0104
Epoch [234/250], Train Loss: 0.0050, Validation Loss: 0.0069
Epoch [235/250], Train Loss: 0.0046, Validation Loss: 0.0097
Epoch [236/250], Train Loss: 0.0054, Validation Loss: 0.0062
Epoch [237/250], Train Loss: 0.0060, Validation Loss: 0.0057
Epoch [238/250], Train Loss: 0.0051, Validation Loss: 0.0065
Epoch [239/250], Train Loss: 0.0050, Validation Loss: 0.0118
Epoch [240/250], Train Loss: 0.0052, Validation Loss: 0.0067
Epoch [241/250], Train Loss: 0.0047, Validation Loss: 0.0152
Epoch [242/250], Train Loss: 0.0041, Validation Loss: 0.0057
Epoch [243/250], Train Loss: 0.0042, Validation Loss: 0.0067
Epoch [244/250], Train Loss: 0.0044, Validation Loss: 0.0052
Epoch [245/250], Train Loss: 0.0048, Validation Loss: 0.0091
Epoch [246/250], Train Loss: 0.0042, Validation Loss: 0.0122
Epoch [247/250], Train Loss: 0.0048, Validation Loss: 0.0048
Epoch [248/250], Train Loss: 0.0054, Validation Loss: 0.0061
Epoch [249/250], Train Loss: 0.0045, Validation Loss: 0.0078
Epoch [250/250], Train Loss: 0.0050, Validation Loss: 0.0059

Finished Training in 79.3

Noise Sigma:  0.7525
Creating datasets...
Start training...
Epoch [1/250], Train Loss: 0.1887, Validation Loss: 0.1617
Epoch [2/250], Train Loss: 0.1609, Validation Loss: 0.1208
Epoch [3/250], Train Loss: 0.1099, Validation Loss: 0.1493
Epoch [4/250], Train Loss: 0.1319, Validation Loss: 0.1209
Epoch [5/250], Train Loss: 0.1130, Validation Loss: 0.0977
Epoch [6/250], Train Loss: 0.1022, Validation Loss: 0.1457
Epoch [7/250], Train Loss: 0.1296, Validation Loss: 0.1179
Epoch [8/250], Train Loss: 0.1052, Validation Loss: 0.0754
Epoch [9/250], Train Loss: 0.0663, Validation Loss: 0.0746
Epoch [10/250], Train Loss: 0.0880, Validation Loss: 0.0861
Epoch [11/250], Train Loss: 0.0661, Validation Loss: 0.0591
Epoch [12/250], Train Loss: 0.0689, Validation Loss: 0.0570
Epoch [13/250], Train Loss: 0.0745, Validation Loss: 0.0704
Epoch [14/250], Train Loss: 0.0649, Validation Loss: 0.0531
Epoch [15/250], Train Loss: 0.0757, Validation Loss: 0.0776
Epoch [16/250], Train Loss: 0.0705, Validation Loss: 0.0562
Epoch [17/250], Train Loss: 0.0964, Validation Loss: 0.0620
Epoch [18/250], Train Loss: 0.0721, Validation Loss: 0.0888
Epoch [19/250], Train Loss: 0.0820, Validation Loss: 0.0877
Epoch [20/250], Train Loss: 0.0815, Validation Loss: 0.0808
Epoch [21/250], Train Loss: 0.0619, Validation Loss: 0.0848
Epoch [22/250], Train Loss: 0.0539, Validation Loss: 0.0636
Epoch [23/250], Train Loss: 0.0485, Validation Loss: 0.0401
Epoch [24/250], Train Loss: 0.0438, Validation Loss: 0.0646
Epoch [25/250], Train Loss: 0.0565, Validation Loss: 0.0535
Epoch [26/250], Train Loss: 0.0546, Validation Loss: 0.0668
Epoch [27/250], Train Loss: 0.0533, Validation Loss: 0.0772
Epoch [28/250], Train Loss: 0.0703, Validation Loss: 0.0500
Epoch [29/250], Train Loss: 0.0367, Validation Loss: 0.0549
Epoch [30/250], Train Loss: 0.0394, Validation Loss: 0.0632
Epoch [31/250], Train Loss: 0.0476, Validation Loss: 0.0465
Epoch [32/250], Train Loss: 0.0583, Validation Loss: 0.0544
Epoch [33/250], Train Loss: 0.0616, Validation Loss: 0.0373
Epoch [34/250], Train Loss: 0.0431, Validation Loss: 0.0410
Epoch [35/250], Train Loss: 0.0460, Validation Loss: 0.0331
Epoch [36/250], Train Loss: 0.0393, Validation Loss: 0.0503
Epoch [37/250], Train Loss: 0.0383, Validation Loss: 0.0433
Epoch [38/250], Train Loss: 0.0735, Validation Loss: 0.0800
Epoch [39/250], Train Loss: 0.0419, Validation Loss: 0.0665
Epoch [40/250], Train Loss: 0.0480, Validation Loss: 0.0393
Epoch [41/250], Train Loss: 0.0421, Validation Loss: 0.0440
Epoch [42/250], Train Loss: 0.0650, Validation Loss: 0.0545
Epoch [43/250], Train Loss: 0.0701, Validation Loss: 0.0829
Epoch [44/250], Train Loss: 0.0598, Validation Loss: 0.0552
Epoch [45/250], Train Loss: 0.0557, Validation Loss: 0.0543
Epoch [46/250], Train Loss: 0.0710, Validation Loss: 0.0541
Epoch [47/250], Train Loss: 0.0477, Validation Loss: 0.0565
Epoch [48/250], Train Loss: 0.0587, Validation Loss: 0.0381
Epoch [49/250], Train Loss: 0.0409, Validation Loss: 0.0372
Epoch [50/250], Train Loss: 0.0606, Validation Loss: 0.0549
Epoch [51/250], Train Loss: 0.0424, Validation Loss: 0.0671
Epoch [52/250], Train Loss: 0.0539, Validation Loss: 0.0592
Epoch [53/250], Train Loss: 0.0418, Validation Loss: 0.0484
Epoch [54/250], Train Loss: 0.0493, Validation Loss: 0.0530
Epoch [55/250], Train Loss: 0.0308, Validation Loss: 0.0328
Epoch [56/250], Train Loss: 0.0244, Validation Loss: 0.0389
Epoch [57/250], Train Loss: 0.0474, Validation Loss: 0.0399
Epoch [58/250], Train Loss: 0.0438, Validation Loss: 0.0504
Epoch [59/250], Train Loss: 0.0353, Validation Loss: 0.0447
